1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.700000000000000000e+02,4.960000000000000000e+02,4.700000000000000000e+02,5.760000000000000000e+02,5.760000000000000000e+02,5.630000000000000000e+02,8.450000000000000000e+02,8.450000000000000000e+02,8.420000000000000000e+02,1.076000000000000000e+03,1.118000000000000000e+03,1.089000000000000000e+03,1.313000000000000000e+03,1.313000000000000000e+03,1.326000000000000000e+03,1.682000000000000000e+03,1.631000000000000000e+03,1.686000000000000000e+03,2.241000000000000000e+03,2.394000000000000000e+03,2.238000000000000000e+03,2.910000000000000000e+03,2.920000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.760000000000000000e+02,5.630000000000000000e+02,8.160000000000000000e+02,8.450000000000000000e+02,8.680000000000000000e+02,1.089000000000000000e+03,1.118000000000000000e+03,1.076000000000000000e+03,1.352000000000000000e+03,1.339000000000000000e+03,1.339000000000000000e+03,1.682000000000000000e+03,1.631000000000000000e+03,1.686000000000000000e+03,2.251000000000000000e+03,2.423000000000000000e+03,2.251000000000000000e+03,2.842000000000000000e+03,2.907000000000000000e+03,2.829000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.410000000000000000e+02,6.020000000000000000e+02,5.500000000000000000e+02,5.630000000000000000e+02,8.550000000000000000e+02,8.160000000000000000e+02,8.550000000000000000e+02,1.089000000000000000e+03,1.089000000000000000e+03,1.089000000000000000e+03,1.365000000000000000e+03,1.352000000000000000e+03,1.410000000000000000e+03,1.682000000000000000e+03,1.631000000000000000e+03,1.822000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.319000000000000000e+03,2.816000000000000000e+03,2.868000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,6.020000000000000000e+02,5.630000000000000000e+02,5.630000000000000000e+02,8.420000000000000000e+02,7.870000000000000000e+02,8.550000000000000000e+02,1.063000000000000000e+03,1.118000000000000000e+03,1.118000000000000000e+03,1.352000000000000000e+03,1.410000000000000000e+03,1.410000000000000000e+03,1.592000000000000000e+03,1.631000000000000000e+03,1.683000000000000000e+03,2.251000000000000000e+03,2.423000000000000000e+03,2.251000000000000000e+03,2.829000000000000000e+03,2.920000000000000000e+03,2.920000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,2.580000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.760000000000000000e+02,5.890000000000000000e+02,8.160000000000000000e+02,8.420000000000000000e+02,8.680000000000000000e+02,1.089000000000000000e+03,1.144000000000000000e+03,1.089000000000000000e+03,1.339000000000000000e+03,1.410000000000000000e+03,1.287000000000000000e+03,1.592000000000000000e+03,1.683000000000000000e+03,1.738000000000000000e+03,2.371000000000000000e+03,2.368000000000000000e+03,2.251000000000000000e+03,2.816000000000000000e+03,2.842000000000000000e+03,2.907000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.580000000000000000e+02,2.580000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,6.020000000000000000e+02,5.760000000000000000e+02,5.760000000000000000e+02,8.160000000000000000e+02,7.870000000000000000e+02,8.450000000000000000e+02,1.063000000000000000e+03,1.118000000000000000e+03,1.076000000000000000e+03,1.352000000000000000e+03,1.365000000000000000e+03,1.339000000000000000e+03,1.644000000000000000e+03,1.631000000000000000e+03,1.631000000000000000e+03,2.251000000000000000e+03,2.423000000000000000e+03,2.319000000000000000e+03,2.910000000000000000e+03,2.907000000000000000e+03,2.829000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.700000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.500000000000000000e+02,6.020000000000000000e+02,8.550000000000000000e+02,8.420000000000000000e+02,8.450000000000000000e+02,1.118000000000000000e+03,1.118000000000000000e+03,1.089000000000000000e+03,1.365000000000000000e+03,1.339000000000000000e+03,1.339000000000000000e+03,1.644000000000000000e+03,1.631000000000000000e+03,1.683000000000000000e+03,2.241000000000000000e+03,2.342000000000000000e+03,2.319000000000000000e+03,2.816000000000000000e+03,2.868000000000000000e+03,2.816000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,6.020000000000000000e+02,5.760000000000000000e+02,5.630000000000000000e+02,8.420000000000000000e+02,8.450000000000000000e+02,8.550000000000000000e+02,1.089000000000000000e+03,1.118000000000000000e+03,1.147000000000000000e+03,1.339000000000000000e+03,1.410000000000000000e+03,1.339000000000000000e+03,1.682000000000000000e+03,1.682000000000000000e+03,1.686000000000000000e+03,2.251000000000000000e+03,2.423000000000000000e+03,2.319000000000000000e+03,2.829000000000000000e+03,2.842000000000000000e+03,2.907000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.960000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.500000000000000000e+02,5.760000000000000000e+02,8.160000000000000000e+02,7.870000000000000000e+02,8.680000000000000000e+02,1.118000000000000000e+03,1.118000000000000000e+03,1.147000000000000000e+03,1.365000000000000000e+03,1.410000000000000000e+03,1.287000000000000000e+03,1.682000000000000000e+03,1.696000000000000000e+03,1.631000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.251000000000000000e+03,2.816000000000000000e+03,2.920000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,6.020000000000000000e+02,5.760000000000000000e+02,5.890000000000000000e+02,8.160000000000000000e+02,8.550000000000000000e+02,8.550000000000000000e+02,1.089000000000000000e+03,1.089000000000000000e+03,1.076000000000000000e+03,1.313000000000000000e+03,1.339000000000000000e+03,1.352000000000000000e+03,1.682000000000000000e+03,1.682000000000000000e+03,1.682000000000000000e+03,2.251000000000000000e+03,2.371000000000000000e+03,2.261000000000000000e+03,2.816000000000000000e+03,2.868000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,5.500000000000000000e+02,5.630000000000000000e+02,5.630000000000000000e+02,8.160000000000000000e+02,8.420000000000000000e+02,8.450000000000000000e+02,1.089000000000000000e+03,1.118000000000000000e+03,1.089000000000000000e+03,1.410000000000000000e+03,1.352000000000000000e+03,1.339000000000000000e+03,1.592000000000000000e+03,1.682000000000000000e+03,1.682000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.319000000000000000e+03,2.910000000000000000e+03,2.790000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.700000000000000000e+02,4.960000000000000000e+02,4.410000000000000000e+02,6.310000000000000000e+02,5.760000000000000000e+02,5.630000000000000000e+02,8.450000000000000000e+02,8.160000000000000000e+02,8.550000000000000000e+02,1.118000000000000000e+03,1.089000000000000000e+03,1.089000000000000000e+03,1.410000000000000000e+03,1.352000000000000000e+03,1.313000000000000000e+03,1.682000000000000000e+03,1.682000000000000000e+03,1.631000000000000000e+03,2.251000000000000000e+03,2.368000000000000000e+03,2.319000000000000000e+03,2.829000000000000000e+03,2.829000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.410000000000000000e+02,6.020000000000000000e+02,5.630000000000000000e+02,5.890000000000000000e+02,8.550000000000000000e+02,8.450000000000000000e+02,8.450000000000000000e+02,1.076000000000000000e+03,1.118000000000000000e+03,1.147000000000000000e+03,1.352000000000000000e+03,1.339000000000000000e+03,1.326000000000000000e+03,1.566000000000000000e+03,1.644000000000000000e+03,1.644000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.251000000000000000e+03,2.917000000000000000e+03,2.790000000000000000e+03,2.907000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,5.760000000000000000e+02,5.500000000000000000e+02,6.020000000000000000e+02,8.420000000000000000e+02,8.160000000000000000e+02,8.420000000000000000e+02,1.144000000000000000e+03,1.118000000000000000e+03,1.089000000000000000e+03,1.352000000000000000e+03,1.313000000000000000e+03,1.326000000000000000e+03,1.605000000000000000e+03,1.682000000000000000e+03,1.682000000000000000e+03,2.251000000000000000e+03,2.423000000000000000e+03,2.329000000000000000e+03,2.790000000000000000e+03,2.790000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.960000000000000000e+02,4.410000000000000000e+02,5.500000000000000000e+02,5.630000000000000000e+02,5.630000000000000000e+02,8.160000000000000000e+02,8.420000000000000000e+02,8.550000000000000000e+02,1.076000000000000000e+03,1.118000000000000000e+03,1.076000000000000000e+03,1.339000000000000000e+03,1.352000000000000000e+03,1.339000000000000000e+03,1.579000000000000000e+03,1.644000000000000000e+03,1.631000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.251000000000000000e+03,2.829000000000000000e+03,2.816000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.960000000000000000e+02,4.700000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.630000000000000000e+02,5.630000000000000000e+02,8.450000000000000000e+02,8.160000000000000000e+02,8.160000000000000000e+02,1.063000000000000000e+03,1.118000000000000000e+03,1.089000000000000000e+03,1.313000000000000000e+03,1.326000000000000000e+03,1.339000000000000000e+03,1.566000000000000000e+03,1.631000000000000000e+03,1.644000000000000000e+03,2.251000000000000000e+03,2.446000000000000000e+03,2.319000000000000000e+03,2.910000000000000000e+03,2.868000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.580000000000000000e+02,2.580000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,5.760000000000000000e+02,5.760000000000000000e+02,5.890000000000000000e+02,8.450000000000000000e+02,8.420000000000000000e+02,8.680000000000000000e+02,1.089000000000000000e+03,1.089000000000000000e+03,1.076000000000000000e+03,1.352000000000000000e+03,1.339000000000000000e+03,1.352000000000000000e+03,1.566000000000000000e+03,1.696000000000000000e+03,1.683000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.261000000000000000e+03,2.842000000000000000e+03,2.829000000000000000e+03,2.868000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,3.190000000000000000e+02,2.900000000000000000e+02,3.190000000000000000e+02,4.700000000000000000e+02,4.700000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.760000000000000000e+02,5.890000000000000000e+02,8.160000000000000000e+02,8.450000000000000000e+02,8.680000000000000000e+02,1.076000000000000000e+03,1.147000000000000000e+03,1.076000000000000000e+03,1.339000000000000000e+03,1.352000000000000000e+03,1.326000000000000000e+03,1.579000000000000000e+03,1.696000000000000000e+03,1.822000000000000000e+03,2.238000000000000000e+03,2.423000000000000000e+03,2.261000000000000000e+03,2.910000000000000000e+03,2.920000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.960000000000000000e+02,4.410000000000000000e+02,5.890000000000000000e+02,5.760000000000000000e+02,5.890000000000000000e+02,8.160000000000000000e+02,8.680000000000000000e+02,8.420000000000000000e+02,1.076000000000000000e+03,1.118000000000000000e+03,1.076000000000000000e+03,1.352000000000000000e+03,1.410000000000000000e+03,1.410000000000000000e+03,1.682000000000000000e+03,1.683000000000000000e+03,1.822000000000000000e+03,2.254000000000000000e+03,2.423000000000000000e+03,2.329000000000000000e+03,2.917000000000000000e+03,2.842000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,2.580000000000000000e+02,4.700000000000000000e+02,4.960000000000000000e+02,4.410000000000000000e+02,6.020000000000000000e+02,5.760000000000000000e+02,5.890000000000000000e+02,8.420000000000000000e+02,8.160000000000000000e+02,8.550000000000000000e+02,1.144000000000000000e+03,1.118000000000000000e+03,1.147000000000000000e+03,1.352000000000000000e+03,1.352000000000000000e+03,1.410000000000000000e+03,1.566000000000000000e+03,1.683000000000000000e+03,1.822000000000000000e+03,2.241000000000000000e+03,2.394000000000000000e+03,2.319000000000000000e+03,2.816000000000000000e+03,2.842000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,2.900000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.700000000000000000e+02,6.310000000000000000e+02,5.630000000000000000e+02,5.630000000000000000e+02,8.450000000000000000e+02,8.160000000000000000e+02,8.550000000000000000e+02,1.063000000000000000e+03,1.147000000000000000e+03,1.076000000000000000e+03,1.339000000000000000e+03,1.300000000000000000e+03,1.410000000000000000e+03,1.566000000000000000e+03,1.631000000000000000e+03,1.683000000000000000e+03,2.251000000000000000e+03,2.394000000000000000e+03,2.251000000000000000e+03,2.910000000000000000e+03,2.842000000000000000e+03,2.910000000000000000e+03
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.900000000000000000e+02,2.900000000000000000e+02,2.580000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,6.020000000000000000e+02,5.630000000000000000e+02,5.890000000000000000e+02,8.160000000000000000e+02,8.420000000000000000e+02,8.420000000000000000e+02,1.076000000000000000e+03,1.089000000000000000e+03,1.089000000000000000e+03,1.410000000000000000e+03,1.352000000000000000e+03,1.326000000000000000e+03,1.579000000000000000e+03,1.683000000000000000e+03,1.822000000000000000e+03,2.251000000000000000e+03,2.446000000000000000e+03,2.329000000000000000e+03,2.910000000000000000e+03,2.842000000000000000e+03,2.907000000000000000e+03
