2.030000000000000000e+02,1.900000000000000000e+02,1.770000000000000000e+02,4.130000000000000000e+02,3.510000000000000000e+02,3.640000000000000000e+02,6.030000000000000000e+02,4.860000000000000000e+02,5.120000000000000000e+02,6.600000000000000000e+02,6.080000000000000000e+02,7.510000000000000000e+02,1.125000000000000000e+03,1.164000000000000000e+03,1.138000000000000000e+03,1.226000000000000000e+03,1.473000000000000000e+03,1.187000000000000000e+03,1.665000000000000000e+03,1.743000000000000000e+03,1.639000000000000000e+03,2.338000000000000000e+03,1.987000000000000000e+03,2.143000000000000000e+03,2.189000000000000000e+03,2.722000000000000000e+03,2.748000000000000000e+03,3.899000000000000000e+03,4.003000000000000000e+03,3.873000000000000000e+03
1.640000000000000000e+02,2.130000000000000000e+02,1.900000000000000000e+02,3.640000000000000000e+02,3.770000000000000000e+02,3.120000000000000000e+02,6.030000000000000000e+02,4.860000000000000000e+02,5.900000000000000000e+02,6.860000000000000000e+02,7.640000000000000000e+02,6.080000000000000000e+02,8.650000000000000000e+02,1.164000000000000000e+03,1.060000000000000000e+03,1.187000000000000000e+03,1.291000000000000000e+03,1.538000000000000000e+03,1.873000000000000000e+03,1.873000000000000000e+03,1.821000000000000000e+03,1.844000000000000000e+03,1.935000000000000000e+03,2.351000000000000000e+03,2.293000000000000000e+03,2.410000000000000000e+03,2.436000000000000000e+03,3.327000000000000000e+03,3.977000000000000000e+03,2.794000000000000000e+03
1.900000000000000000e+02,2.030000000000000000e+02,2.130000000000000000e+02,3.250000000000000000e+02,3.510000000000000000e+02,3.380000000000000000e+02,5.510000000000000000e+02,4.990000000000000000e+02,4.990000000000000000e+02,6.990000000000000000e+02,7.640000000000000000e+02,7.900000000000000000e+02,1.008000000000000000e+03,1.112000000000000000e+03,1.021000000000000000e+03,1.613000000000000000e+03,1.395000000000000000e+03,1.213000000000000000e+03,1.977000000000000000e+03,1.808000000000000000e+03,1.691000000000000000e+03,2.065000000000000000e+03,1.831000000000000000e+03,1.792000000000000000e+03,3.047000000000000000e+03,2.358000000000000000e+03,2.410000000000000000e+03,3.600000000000000000e+03,3.821000000000000000e+03,2.911000000000000000e+03
2.030000000000000000e+02,1.900000000000000000e+02,1.900000000000000000e+02,4.030000000000000000e+02,4.030000000000000000e+02,3.770000000000000000e+02,5.640000000000000000e+02,5.640000000000000000e+02,5.510000000000000000e+02,7.770000000000000000e+02,7.510000000000000000e+02,7.510000000000000000e+02,1.125000000000000000e+03,1.021000000000000000e+03,1.125000000000000000e+03,1.148000000000000000e+03,1.369000000000000000e+03,1.564000000000000000e+03,1.795000000000000000e+03,1.418000000000000000e+03,1.925000000000000000e+03,2.351000000000000000e+03,2.156000000000000000e+03,2.143000000000000000e+03,2.358000000000000000e+03,3.177000000000000000e+03,2.358000000000000000e+03,3.769000000000000000e+03,3.925000000000000000e+03,3.236000000000000000e+03
1.640000000000000000e+02,1.770000000000000000e+02,2.030000000000000000e+02,3.250000000000000000e+02,3.380000000000000000e+02,3.900000000000000000e+02,5.900000000000000000e+02,4.990000000000000000e+02,4.990000000000000000e+02,6.860000000000000000e+02,7.120000000000000000e+02,8.130000000000000000e+02,1.190000000000000000e+03,1.177000000000000000e+03,1.047000000000000000e+03,1.317000000000000000e+03,1.265000000000000000e+03,1.473000000000000000e+03,1.626000000000000000e+03,1.925000000000000000e+03,1.574000000000000000e+03,1.896000000000000000e+03,2.104000000000000000e+03,2.234000000000000000e+03,3.021000000000000000e+03,2.696000000000000000e+03,2.709000000000000000e+03,3.808000000000000000e+03,3.613000000000000000e+03,3.613000000000000000e+03
1.640000000000000000e+02,2.030000000000000000e+02,1.770000000000000000e+02,3.250000000000000000e+02,4.130000000000000000e+02,3.510000000000000000e+02,5.510000000000000000e+02,4.990000000000000000e+02,4.990000000000000000e+02,7.250000000000000000e+02,7.900000000000000000e+02,7.250000000000000000e+02,9.560000000000000000e+02,1.034000000000000000e+03,9.820000000000000000e+02,1.434000000000000000e+03,1.408000000000000000e+03,1.369000000000000000e+03,1.938000000000000000e+03,1.730000000000000000e+03,1.652000000000000000e+03,1.818000000000000000e+03,2.143000000000000000e+03,2.390000000000000000e+03,2.332000000000000000e+03,2.670000000000000000e+03,2.306000000000000000e+03,3.600000000000000000e+03,3.301000000000000000e+03,3.522000000000000000e+03
1.640000000000000000e+02,1.770000000000000000e+02,2.030000000000000000e+02,3.510000000000000000e+02,3.770000000000000000e+02,3.640000000000000000e+02,4.990000000000000000e+02,5.640000000000000000e+02,5.250000000000000000e+02,6.470000000000000000e+02,6.990000000000000000e+02,7.250000000000000000e+02,8.910000000000000000e+02,1.099000000000000000e+03,1.073000000000000000e+03,1.278000000000000000e+03,1.590000000000000000e+03,1.434000000000000000e+03,1.977000000000000000e+03,1.704000000000000000e+03,1.886000000000000000e+03,2.377000000000000000e+03,2.234000000000000000e+03,2.169000000000000000e+03,2.436000000000000000e+03,2.488000000000000000e+03,2.956000000000000000e+03,3.028000000000000000e+03,3.652000000000000000e+03,3.886000000000000000e+03
1.900000000000000000e+02,2.130000000000000000e+02,1.770000000000000000e+02,3.900000000000000000e+02,3.380000000000000000e+02,3.250000000000000000e+02,6.030000000000000000e+02,5.640000000000000000e+02,5.250000000000000000e+02,7.250000000000000000e+02,7.510000000000000000e+02,6.990000000000000000e+02,1.112000000000000000e+03,1.151000000000000000e+03,1.125000000000000000e+03,1.382000000000000000e+03,1.330000000000000000e+03,1.148000000000000000e+03,1.730000000000000000e+03,1.587000000000000000e+03,1.821000000000000000e+03,2.234000000000000000e+03,1.818000000000000000e+03,2.286000000000000000e+03,2.501000000000000000e+03,2.735000000000000000e+03,3.086000000000000000e+03,3.652000000000000000e+03,3.470000000000000000e+03,3.249000000000000000e+03
2.030000000000000000e+02,2.030000000000000000e+02,2.030000000000000000e+02,3.510000000000000000e+02,3.510000000000000000e+02,3.640000000000000000e+02,5.120000000000000000e+02,5.770000000000000000e+02,4.600000000000000000e+02,7.250000000000000000e+02,6.600000000000000000e+02,5.820000000000000000e+02,1.190000000000000000e+03,1.125000000000000000e+03,1.203000000000000000e+03,1.525000000000000000e+03,1.408000000000000000e+03,1.434000000000000000e+03,1.704000000000000000e+03,1.756000000000000000e+03,1.925000000000000000e+03,2.169000000000000000e+03,1.766000000000000000e+03,2.156000000000000000e+03,2.657000000000000000e+03,2.748000000000000000e+03,3.073000000000000000e+03,3.990000000000000000e+03,3.951000000000000000e+03,3.704000000000000000e+03
1.640000000000000000e+02,1.640000000000000000e+02,2.030000000000000000e+02,3.510000000000000000e+02,3.640000000000000000e+02,3.770000000000000000e+02,5.770000000000000000e+02,4.860000000000000000e+02,6.030000000000000000e+02,6.340000000000000000e+02,7.380000000000000000e+02,8.130000000000000000e+02,1.138000000000000000e+03,1.073000000000000000e+03,1.073000000000000000e+03,1.239000000000000000e+03,1.564000000000000000e+03,1.486000000000000000e+03,1.782000000000000000e+03,1.938000000000000000e+03,1.626000000000000000e+03,2.208000000000000000e+03,1.805000000000000000e+03,2.286000000000000000e+03,2.904000000000000000e+03,3.151000000000000000e+03,2.436000000000000000e+03,3.366000000000000000e+03,3.366000000000000000e+03,3.522000000000000000e+03
1.640000000000000000e+02,1.900000000000000000e+02,1.770000000000000000e+02,3.250000000000000000e+02,3.380000000000000000e+02,3.120000000000000000e+02,5.640000000000000000e+02,5.250000000000000000e+02,6.130000000000000000e+02,7.250000000000000000e+02,7.120000000000000000e+02,8.130000000000000000e+02,1.060000000000000000e+03,1.021000000000000000e+03,1.034000000000000000e+03,1.551000000000000000e+03,1.291000000000000000e+03,1.525000000000000000e+03,1.886000000000000000e+03,1.574000000000000000e+03,1.665000000000000000e+03,2.104000000000000000e+03,1.974000000000000000e+03,1.688000000000000000e+03,2.969000000000000000e+03,3.112000000000000000e+03,2.631000000000000000e+03,3.132000000000000000e+03,3.197000000000000000e+03,3.223000000000000000e+03
1.770000000000000000e+02,1.770000000000000000e+02,2.030000000000000000e+02,3.770000000000000000e+02,3.120000000000000000e+02,3.510000000000000000e+02,4.990000000000000000e+02,5.250000000000000000e+02,6.030000000000000000e+02,6.860000000000000000e+02,7.900000000000000000e+02,8.130000000000000000e+02,9.690000000000000000e+02,9.690000000000000000e+02,1.125000000000000000e+03,1.278000000000000000e+03,1.278000000000000000e+03,1.551000000000000000e+03,1.587000000000000000e+03,1.743000000000000000e+03,1.951000000000000000e+03,2.078000000000000000e+03,2.169000000000000000e+03,2.247000000000000000e+03,2.852000000000000000e+03,2.683000000000000000e+03,2.813000000000000000e+03,3.067000000000000000e+03,3.717000000000000000e+03,3.925000000000000000e+03
2.030000000000000000e+02,1.770000000000000000e+02,1.900000000000000000e+02,3.900000000000000000e+02,3.770000000000000000e+02,3.510000000000000000e+02,5.250000000000000000e+02,5.770000000000000000e+02,4.730000000000000000e+02,6.470000000000000000e+02,7.120000000000000000e+02,7.380000000000000000e+02,1.021000000000000000e+03,1.177000000000000000e+03,1.125000000000000000e+03,1.213000000000000000e+03,1.200000000000000000e+03,1.538000000000000000e+03,1.678000000000000000e+03,1.587000000000000000e+03,1.509000000000000000e+03,2.143000000000000000e+03,2.234000000000000000e+03,2.195000000000000000e+03,2.969000000000000000e+03,2.293000000000000000e+03,2.709000000000000000e+03,3.340000000000000000e+03,3.496000000000000000e+03,3.249000000000000000e+03
2.030000000000000000e+02,2.030000000000000000e+02,2.130000000000000000e+02,3.510000000000000000e+02,3.770000000000000000e+02,3.380000000000000000e+02,4.730000000000000000e+02,5.250000000000000000e+02,6.030000000000000000e+02,7.900000000000000000e+02,6.730000000000000000e+02,6.730000000000000000e+02,1.213000000000000000e+03,1.112000000000000000e+03,1.190000000000000000e+03,1.551000000000000000e+03,1.226000000000000000e+03,1.590000000000000000e+03,1.899000000000000000e+03,1.990000000000000000e+03,2.003000000000000000e+03,2.312000000000000000e+03,2.338000000000000000e+03,1.727000000000000000e+03,3.073000000000000000e+03,2.397000000000000000e+03,2.527000000000000000e+03,3.353000000000000000e+03,3.522000000000000000e+03,3.769000000000000000e+03
1.640000000000000000e+02,1.640000000000000000e+02,1.900000000000000000e+02,3.770000000000000000e+02,3.510000000000000000e+02,3.900000000000000000e+02,5.640000000000000000e+02,4.990000000000000000e+02,5.380000000000000000e+02,7.640000000000000000e+02,7.640000000000000000e+02,6.730000000000000000e+02,1.034000000000000000e+03,9.950000000000000000e+02,1.086000000000000000e+03,1.278000000000000000e+03,1.226000000000000000e+03,1.538000000000000000e+03,1.834000000000000000e+03,1.938000000000000000e+03,1.704000000000000000e+03,2.182000000000000000e+03,1.870000000000000000e+03,2.325000000000000000e+03,2.423000000000000000e+03,3.112000000000000000e+03,2.852000000000000000e+03,2.781000000000000000e+03,3.262000000000000000e+03,3.743000000000000000e+03
1.900000000000000000e+02,1.640000000000000000e+02,1.770000000000000000e+02,4.130000000000000000e+02,3.380000000000000000e+02,3.510000000000000000e+02,5.380000000000000000e+02,4.600000000000000000e+02,6.030000000000000000e+02,7.510000000000000000e+02,7.380000000000000000e+02,6.990000000000000000e+02,8.910000000000000000e+02,1.073000000000000000e+03,1.125000000000000000e+03,1.551000000000000000e+03,1.525000000000000000e+03,1.252000000000000000e+03,1.587000000000000000e+03,1.938000000000000000e+03,1.782000000000000000e+03,2.078000000000000000e+03,2.117000000000000000e+03,1.870000000000000000e+03,3.164000000000000000e+03,3.047000000000000000e+03,2.956000000000000000e+03,3.028000000000000000e+03,3.912000000000000000e+03,3.561000000000000000e+03
2.030000000000000000e+02,2.130000000000000000e+02,2.130000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,4.130000000000000000e+02,4.730000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02,7.250000000000000000e+02,6.600000000000000000e+02,6.730000000000000000e+02,1.034000000000000000e+03,1.138000000000000000e+03,1.190000000000000000e+03,1.239000000000000000e+03,1.343000000000000000e+03,1.564000000000000000e+03,1.873000000000000000e+03,1.691000000000000000e+03,1.847000000000000000e+03,1.779000000000000000e+03,2.169000000000000000e+03,2.169000000000000000e+03,2.657000000000000000e+03,2.852000000000000000e+03,2.579000000000000000e+03,3.730000000000000000e+03,3.730000000000000000e+03,3.756000000000000000e+03
1.900000000000000000e+02,1.770000000000000000e+02,1.900000000000000000e+02,3.640000000000000000e+02,3.900000000000000000e+02,3.640000000000000000e+02,5.640000000000000000e+02,5.250000000000000000e+02,6.030000000000000000e+02,6.600000000000000000e+02,6.730000000000000000e+02,7.900000000000000000e+02,1.138000000000000000e+03,1.164000000000000000e+03,1.177000000000000000e+03,1.486000000000000000e+03,1.213000000000000000e+03,1.434000000000000000e+03,1.691000000000000000e+03,1.899000000000000000e+03,1.496000000000000000e+03,2.039000000000000000e+03,2.260000000000000000e+03,1.909000000000000000e+03,2.826000000000000000e+03,2.696000000000000000e+03,3.021000000000000000e+03,3.639000000000000000e+03,2.820000000000000000e+03,3.522000000000000000e+03
1.900000000000000000e+02,1.770000000000000000e+02,2.030000000000000000e+02,4.130000000000000000e+02,3.770000000000000000e+02,2.990000000000000000e+02,5.900000000000000000e+02,6.030000000000000000e+02,5.900000000000000000e+02,7.250000000000000000e+02,7.120000000000000000e+02,6.860000000000000000e+02,9.560000000000000000e+02,1.086000000000000000e+03,1.060000000000000000e+03,1.460000000000000000e+03,1.460000000000000000e+03,1.538000000000000000e+03,1.535000000000000000e+03,1.938000000000000000e+03,1.769000000000000000e+03,2.364000000000000000e+03,1.961000000000000000e+03,2.026000000000000000e+03,3.203000000000000000e+03,2.774000000000000000e+03,2.527000000000000000e+03,3.808000000000000000e+03,2.859000000000000000e+03,4.003000000000000000e+03
1.640000000000000000e+02,1.770000000000000000e+02,2.030000000000000000e+02,4.130000000000000000e+02,4.030000000000000000e+02,3.250000000000000000e+02,5.120000000000000000e+02,5.380000000000000000e+02,6.030000000000000000e+02,7.510000000000000000e+02,7.380000000000000000e+02,7.250000000000000000e+02,1.190000000000000000e+03,1.034000000000000000e+03,1.021000000000000000e+03,1.122000000000000000e+03,1.460000000000000000e+03,1.408000000000000000e+03,1.535000000000000000e+03,2.003000000000000000e+03,1.808000000000000000e+03,2.104000000000000000e+03,2.377000000000000000e+03,2.221000000000000000e+03,3.034000000000000000e+03,2.592000000000000000e+03,2.891000000000000000e+03,3.990000000000000000e+03,3.990000000000000000e+03,3.626000000000000000e+03
1.900000000000000000e+02,2.130000000000000000e+02,2.130000000000000000e+02,3.640000000000000000e+02,3.120000000000000000e+02,3.640000000000000000e+02,5.120000000000000000e+02,4.990000000000000000e+02,5.120000000000000000e+02,6.600000000000000000e+02,6.600000000000000000e+02,6.080000000000000000e+02,1.190000000000000000e+03,1.021000000000000000e+03,8.780000000000000000e+02,1.564000000000000000e+03,1.343000000000000000e+03,1.213000000000000000e+03,1.379000000000000000e+03,1.925000000000000000e+03,1.678000000000000000e+03,1.805000000000000000e+03,2.091000000000000000e+03,1.935000000000000000e+03,2.345000000000000000e+03,2.605000000000000000e+03,2.306000000000000000e+03,3.821000000000000000e+03,3.964000000000000000e+03,3.093000000000000000e+03
2.030000000000000000e+02,2.030000000000000000e+02,2.030000000000000000e+02,3.510000000000000000e+02,3.510000000000000000e+02,3.640000000000000000e+02,6.030000000000000000e+02,6.130000000000000000e+02,5.250000000000000000e+02,7.380000000000000000e+02,6.340000000000000000e+02,6.340000000000000000e+02,1.047000000000000000e+03,8.520000000000000000e+02,1.021000000000000000e+03,1.317000000000000000e+03,1.291000000000000000e+03,1.486000000000000000e+03,1.444000000000000000e+03,1.730000000000000000e+03,1.860000000000000000e+03,1.714000000000000000e+03,1.779000000000000000e+03,2.013000000000000000e+03,2.423000000000000000e+03,3.125000000000000000e+03,3.086000000000000000e+03,3.431000000000000000e+03,3.561000000000000000e+03,3.119000000000000000e+03
